word,frequency,per_million,doc_freq,doc_percentage
automatic,34,11.91611893,29,0.349987931
drastic,34,11.91611893,30,0.362056481
respiratory,34,11.91611893,25,0.301713734
lone,34,11.91611893,23,0.277576635
sophisticated,34,11.91611893,30,0.362056481
reluctant,34,11.91611893,31,0.37412503
conventional,34,11.91611893,32,0.38619358
outgoing,34,11.91611893,31,0.37412503
communist,34,11.91611893,29,0.349987931
soviet,34,11.91611893,30,0.362056481
radioactive,34,11.91611893,23,0.277576635
illicit,34,11.91611893,24,0.289645185
pure,33,11.56564485,33,0.398262129
upset,33,11.56564485,33,0.398262129
fierce,33,11.56564485,33,0.398262129
advisory,33,11.56564485,28,0.337919382
biological,33,11.56564485,23,0.277576635
eighth,33,11.56564485,33,0.398262129
timely,33,11.56564485,27,0.325850833
workplace,33,11.56564485,26,0.313782283
herd,33,11.56564485,25,0.301713734
chronic,33,11.56564485,28,0.337919382
notorious,33,11.56564485,32,0.38619358
gradual,33,11.56564485,32,0.38619358
offshore,33,11.56564485,22,0.265508086
danish,33,11.56564485,14,0.168959691
hebrew,33,11.56564485,18,0.217233888
mega,32,11.21517076,27,0.325850833
grave,32,11.21517076,30,0.362056481
brave,32,11.21517076,27,0.325850833
wet,32,11.21517076,27,0.325850833
partial,32,11.21517076,28,0.337919382
frozen,32,11.21517076,26,0.313782283
rival,32,11.21517076,31,0.37412503
married,32,11.21517076,29,0.349987931
unhappy,32,11.21517076,31,0.37412503
unsafe,32,11.21517076,27,0.325850833
deliberate,32,11.21517076,29,0.349987931
interior,32,11.21517076,30,0.362056481
slight,32,11.21517076,32,0.38619358
fossil,32,11.21517076,24,0.289645185
countless,31,10.86469668,30,0.362056481
uncomfortable,31,10.86469668,31,0.37412503
easter,31,10.86469668,22,0.265508086
relentless,31,10.86469668,29,0.349987931
crowded,31,10.86469668,30,0.362056481
pierre,31,10.86469668,27,0.325850833
precious,31,10.86469668,28,0.337919382
seasonal,31,10.86469668,29,0.349987931
round,31,10.86469668,31,0.37412503
lockdown,31,10.86469668,25,0.301713734
substantial,31,10.86469668,29,0.349987931
dual,31,10.86469668,24,0.289645185
tactical,31,10.86469668,28,0.337919382
blind,31,10.86469668,24,0.289645185
bloody,31,10.86469668,31,0.37412503
convenient,31,10.86469668,29,0.349987931
border,31,10.86469668,28,0.337919382
ninth,31,10.86469668,27,0.325850833
monetary,31,10.86469668,27,0.325850833
decisive,31,10.86469668,27,0.325850833
realistic,31,10.86469668,26,0.313782283
holocaust,31,10.86469668,15,0.18102824
heartbreaking,30,10.51422259,28,0.337919382
acceptable,30,10.51422259,29,0.349987931
excessive,30,10.51422259,30,0.362056481
adverse,30,10.51422259,29,0.349987931
disturbing,30,10.51422259,27,0.325850833
skeptical,30,10.51422259,29,0.349987931
calgary,30,10.51422259,12,0.144822592
subsequent,30,10.51422259,29,0.349987931
resistant,30,10.51422259,28,0.337919382
frustrating,30,10.51422259,28,0.337919382
prosperous,30,10.51422259,27,0.325850833
junior,30,10.51422259,29,0.349987931
ideological,30,10.51422259,29,0.349987931
infected,30,10.51422259,30,0.362056481
dedicated,30,10.51422259,29,0.349987931
terrifying,29,10.1637485,27,0.325850833
extended,29,10.1637485,27,0.325850833
100th,29,10.1637485,26,0.313782283
moderna,29,10.1637485,26,0.313782283
suspicious,29,10.1637485,24,0.289645185
broken,29,10.1637485,27,0.325850833
brown,29,10.1637485,24,0.289645185
populated,29,10.1637485,29,0.349987931
unauthorized,29,10.1637485,27,0.325850833
forensic,29,10.1637485,16,0.19309679
underwater,29,10.1637485,25,0.301713734
educational,29,10.1637485,26,0.313782283
persistent,29,10.1637485,26,0.313782283
immense,29,10.1637485,29,0.349987931
mutant,29,10.1637485,22,0.265508086
incumbent,29,10.1637485,24,0.289645185
spiritual,29,10.1637485,25,0.301713734
lankan,29,10.1637485,12,0.144822592
constructive,29,10.1637485,29,0.349987931
respective,29,10.1637485,29,0.349987931
unaccounted,28,9.813274416,24,0.289645185
lead,28,9.813274416,23,0.277576635
lethal,28,9.813274416,25,0.301713734
sacred,28,9.813274416,21,0.253439537
encouraging,28,9.813274416,27,0.325850833
excellent,28,9.813274416,25,0.301713734
qualified,28,9.813274416,26,0.313782283
odd,28,9.813274416,26,0.313782283
radical,28,9.813274416,25,0.301713734
rental,28,9.813274416,16,0.19309679
inevitable,28,9.813274416,26,0.313782283
inaugural,28,9.813274416,20,0.241370987
21st,28,9.813274416,27,0.325850833
teenage,28,9.813274416,24,0.289645185
deceased,28,9.813274416,24,0.289645185
transitional,28,9.813274416,18,0.217233888
northeastern,28,9.813274416,26,0.313782283
empress,28,9.813274416,22,0.265508086
taraba,28,9.813274416,16,0.19309679
staggering,27,9.46280033,24,0.289645185
stunning,27,9.46280033,23,0.277576635
motivated,27,9.46280033,24,0.289645185
beloved,27,9.46280033,26,0.313782283
aged,27,9.46280033,27,0.325850833
structural,27,9.46280033,25,0.301713734
weird,27,9.46280033,24,0.289645185
systemic,27,9.46280033,23,0.277576635
troubling,27,9.46280033,25,0.301713734
bitter,27,9.46280033,26,0.313782283
lengthy,27,9.46280033,26,0.313782283
revolutionary,27,9.46280033,23,0.277576635
mini,27,9.46280033,23,0.277576635
sole,27,9.46280033,26,0.313782283
suitable,27,9.46280033,27,0.325850833
volatile,27,9.46280033,26,0.313782283
corrupt,27,9.46280033,24,0.289645185
visual,27,9.46280033,26,0.313782283
seventh,27,9.46280033,26,0.313782283
sino,27,9.46280033,21,0.253439537
interactive,27,9.46280033,19,0.229302438
unemployed,27,9.46280033,26,0.313782283
julian,27,9.46280033,8,0.096548395
cannabis,27,9.46280033,13,0.156891142
sheer,26,9.112326244,25,0.301713734
greek,26,9.112326244,15,0.18102824
twin,26,9.112326244,22,0.265508086
inadequate,26,9.112326244,23,0.277576635
semi,26,9.112326244,26,0.313782283
vocal,26,9.112326244,25,0.301713734
premature,26,9.112326244,24,0.289645185
promising,26,9.112326244,25,0.301713734
anxious,26,9.112326244,24,0.289645185
proactive,26,9.112326244,24,0.289645185
traumatic,26,9.112326244,23,0.277576635
sunny,26,9.112326244,25,0.301713734
productive,26,9.112326244,21,0.253439537
targeted,26,9.112326244,24,0.289645185
19th,26,9.112326244,24,0.289645185
coordinated,26,9.112326244,25,0.301713734
informal,26,9.112326244,24,0.289645185
beneficial,26,9.112326244,24,0.289645185
gross,26,9.112326244,25,0.301713734
inoculation,26,9.112326244,26,0.313782283
satisfied,26,9.112326244,26,0.313782283
eld,25,8.761852157,23,0.277576635
unbelievable,25,8.761852157,23,0.277576635
fearful,25,8.761852157,23,0.277576635
genetic,25,8.761852157,19,0.229302438
stressful,25,8.761852157,24,0.289645185
colombian,25,8.761852157,17,0.205165339
crippling,25,8.761852157,24,0.289645185
preventive,25,8.761852157,23,0.277576635
northeast,25,8.761852157,22,0.265508086
intact,25,8.761852157,19,0.229302438
tricky,25,8.761852157,25,0.301713734
distant,25,8.761852157,24,0.289645185
hesitant,25,8.761852157,21,0.253439537
tribal,25,8.761852157,20,0.241370987
rebel,25,8.761852157,20,0.241370987
supportive,25,8.761852157,25,0.301713734
flexible,25,8.761852157,24,0.289645185
multilateral,25,8.761852157,23,0.277576635
atomic,25,8.761852157,16,0.19309679
kind,24,8.411378071,24,0.289645185
civic,24,8.411378071,20,0.241370987
orange,24,8.411378071,22,0.265508086
opposite,24,8.411378071,23,0.277576635
ideal,24,8.411378071,24,0.289645185
evident,24,8.411378071,23,0.277576635
utmost,24,8.411378071,21,0.253439537
spectacular,24,8.411378071,23,0.277576635
reliant,24,8.411378071,21,0.253439537
stringent,24,8.411378071,22,0.265508086
worldwide,24,8.411378071,22,0.265508086
profound,24,8.411378071,21,0.253439537
14th,24,8.411378071,24,0.289645185
voluntary,24,8.411378071,24,0.289645185
provocative,24,8.411378071,20,0.241370987
worrying,24,8.411378071,23,0.277576635
aerial,24,8.411378071,20,0.241370987
disposable,24,8.411378071,17,0.205165339
ministerial,24,8.411378071,23,0.277576635
governmental,24,8.411378071,23,0.277576635
freelance,24,8.411378071,20,0.241370987
influential,23,8.060903985,22,0.265508086
disastrous,23,8.060903985,23,0.277576635
defiant,23,8.060903985,23,0.277576635
dirty,23,8.060903985,19,0.229302438
convinced,23,8.060903985,23,0.277576635
exceptional,23,8.060903985,22,0.265508086
gabby,23,8.060903985,10,0.120685494
sustained,23,8.060903985,22,0.265508086
continued,23,8.060903985,23,0.277576635
considerable,23,8.060903985,23,0.277576635
alert,23,8.060903985,21,0.253439537
cooperative,23,8.060903985,21,0.253439537
exempt,23,8.060903985,21,0.253439537
ecological,23,8.060903985,18,0.217233888
pacific,23,8.060903985,17,0.205165339
precise,23,8.060903985,18,0.217233888
precautionary,23,8.060903985,20,0.241370987
outrageous,22,7.710429899,20,0.241370987
wise,22,7.710429899,22,0.265508086
missing,22,7.710429899,22,0.265508086
partisan,22,7.710429899,19,0.229302438
fold,22,7.710429899,20,0.241370987
loved,22,7.710429899,21,0.253439537
prior,22,7.710429899,21,0.253439537
gay,22,7.710429899,15,0.18102824
frank,22,7.710429899,19,0.229302438
confused,22,7.710429899,21,0.253439537
unlawful,22,7.710429899,19,0.229302438
colorful,22,7.710429899,22,0.265508086
semitic,22,7.710429899,14,0.168959691
precarious,22,7.710429899,22,0.265508086
irresponsible,22,7.710429899,18,0.217233888
endless,22,7.710429899,22,0.265508086
trilateral,22,7.710429899,16,0.19309679
islamist,22,7.710429899,18,0.217233888
evil,22,7.710429899,19,0.229302438
minded,22,7.710429899,21,0.253439537
oral,22,7.710429899,17,0.205165339
profitable,21,7.359955812,20,0.241370987
symptomatic,21,7.359955812,20,0.241370987
express,21,7.359955812,18,0.217233888
shy,21,7.359955812,20,0.241370987
notable,21,7.359955812,19,0.229302438
worrisome,21,7.359955812,21,0.253439537
wholesale,21,7.359955812,21,0.253439537
ethical,21,7.359955812,16,0.19309679
loose,21,7.359955812,18,0.217233888
impressed,21,7.359955812,20,0.241370987
supreme,21,7.359955812,20,0.241370987
isolated,21,7.359955812,20,0.241370987
profit,21,7.359955812,21,0.253439537
vibrant,21,7.359955812,21,0.253439537
10th,21,7.359955812,20,0.241370987
breaking,21,7.359955812,21,0.253439537
existential,21,7.359955812,20,0.241370987
slim,21,7.359955812,18,0.217233888
principal,21,7.359955812,21,0.253439537
elite,21,7.359955812,18,0.217233888
organic,21,7.359955812,17,0.205165339
martial,21,7.359955812,17,0.205165339
organized,21,7.359955812,19,0.229302438
qatari,21,7.359955812,15,0.18102824
g20,21,7.359955812,19,0.229302438
unilateral,21,7.359955812,21,0.253439537
genuine,21,7.359955812,21,0.253439537
jamal,21,7.359955812,10,0.120685494
sudanese,21,7.359955812,16,0.19309679
daiichi,21,7.359955812,17,0.205165339
novel,21,7.359955812,21,0.253439537
heath,21,7.359955812,17,0.205165339
costly,20,7.009481726,20,0.241370987
pediatric,20,7.009481726,17,0.205165339
stern,20,7.009481726,19,0.229302438
classic,20,7.009481726,20,0.241370987
curious,20,7.009481726,19,0.229302438
renowned,20,7.009481726,18,0.217233888
stuck,20,7.009481726,19,0.229302438
spike,20,7.009481726,16,0.19309679
relaxed,20,7.009481726,18,0.217233888
unpredictable,20,7.009481726,20,0.241370987
molten,20,7.009481726,19,0.229302438
bleak,20,7.009481726,20,0.241370987
later,20,7.009481726,19,0.229302438
offensive,20,7.009481726,20,0.241370987
attractive,20,7.009481726,18,0.217233888
yemeni,20,7.009481726,12,0.144822592
musical,20,7.009481726,15,0.18102824
swedish,20,7.009481726,15,0.18102824
delighted,20,7.009481726,19,0.229302438
nepal,20,7.009481726,12,0.144822592
smartphone,20,7.009481726,17,0.205165339
equitable,20,7.009481726,17,0.205165339
resident,20,7.009481726,15,0.18102824
frightening,19,6.65900764,17,0.205165339
disappointing,19,6.65900764,18,0.217233888
mysterious,19,6.65900764,18,0.217233888
inner,19,6.65900764,17,0.205165339
sound,19,6.65900764,19,0.229302438
dynamic,19,6.65900764,18,0.217233888
furious,19,6.65900764,18,0.217233888
disabled,19,6.65900764,17,0.205165339
ex,19,6.65900764,15,0.18102824
cuban,19,6.65900764,5,0.060342747
foldable,19,6.65900764,6,0.072411296
exhausted,19,6.65900764,18,0.217233888
outright,19,6.65900764,19,0.229302438
unidentified,19,6.65900764,18,0.217233888
cubic,19,6.65900764,15,0.18102824
atmospheric,19,6.65900764,11,0.132754043
unstable,19,6.65900764,16,0.19309679
nationalist,19,6.65900764,17,0.205165339
strained,19,6.65900764,18,0.217233888
pink,19,6.65900764,15,0.18102824
lgbtq,19,6.65900764,11,0.132754043
excess,19,6.65900764,18,0.217233888
martian,19,6.65900764,17,0.205165339
substantive,19,6.65900764,16,0.19309679
liquid,19,6.65900764,18,0.217233888
far,19,6.65900764,19,0.229302438
socialist,19,6.65900764,17,0.205165339
irish,19,6.65900764,12,0.144822592
communal,19,6.65900764,18,0.217233888
viable,19,6.65900764,18,0.217233888
singaporean,19,6.65900764,16,0.19309679
parallel,19,6.65900764,19,0.229302438
counter,19,6.65900764,19,0.229302438
indirect,19,6.65900764,18,0.217233888
golan,19,6.65900764,7,0.084479846
municipal,19,6.65900764,18,0.217233888
robotic,19,6.65900764,16,0.19309679
squid,19,6.65900764,9,0.108616944
correctional,19,6.65900764,16,0.19309679
blunt,18,6.308533553,18,0.217233888
infamous,18,6.308533553,18,0.217233888
contentious,18,6.308533553,18,0.217233888
verbal,18,6.308533553,16,0.19309679
underlying,18,6.308533553,18,0.217233888
paramount,18,6.308533553,17,0.205165339
overdue,18,6.308533553,16,0.19309679
outer,18,6.308533553,16,0.19309679
grassroots,18,6.308533553,15,0.18102824
mere,18,6.308533553,18,0.217233888
elective,18,6.308533553,13,0.156891142
incendiary,18,6.308533553,13,0.156891142
wary,18,6.308533553,17,0.205165339
norwegian,18,6.308533553,10,0.120685494
absent,18,6.308533553,17,0.205165339
populous,18,6.308533553,18,0.217233888
destructive,18,6.308533553,16,0.19309679
involved,18,6.308533553,18,0.217233888
plain,18,6.308533553,15,0.18102824
prestigious,18,6.308533553,18,0.217233888
pretty,18,6.308533553,18,0.217233888
random,18,6.308533553,16,0.19309679
philippine,18,6.308533553,17,0.205165339
mature,18,6.308533553,13,0.156891142
rainy,18,6.308533553,15,0.18102824
overcrowded,18,6.308533553,18,0.217233888
understandable,18,6.308533553,18,0.217233888
multinational,18,6.308533553,14,0.168959691
experienced,18,6.308533553,18,0.217233888
seismic,18,6.308533553,16,0.19309679
authoritarian,18,6.308533553,16,0.19309679
privileged,18,6.308533553,16,0.19309679
virgin,18,6.308533553,13,0.156891142
gray,18,6.308533553,16,0.19309679
improved,18,6.308533553,17,0.205165339
integral,18,6.308533553,18,0.217233888
mindful,18,6.308533553,18,0.217233888
vietnamese,18,6.308533553,15,0.18102824
intelligent,18,6.308533553,16,0.19309679
jordanian,18,6.308533553,11,0.132754043
anonymous,17,5.958059467,14,0.168959691
lovely,17,5.958059467,16,0.19309679
passionate,17,5.958059467,16,0.19309679
chilling,17,5.958059467,14,0.168959691
unreasonable,17,5.958059467,16,0.19309679
divisive,17,5.958059467,15,0.18102824
northwest,17,5.958059467,16,0.19309679
confusing,17,5.958059467,15,0.18102824
appalling,17,5.958059467,16,0.19309679
ryan,17,5.958059467,15,0.18102824
speedy,17,5.958059467,17,0.205165339
whopping,17,5.958059467,17,0.205165339
meteorological,17,5.958059467,16,0.19309679
minimal,17,5.958059467,17,0.205165339
unmanned,17,5.958059467,16,0.19309679
unaccompanied,17,5.958059467,13,0.156891142
discriminatory,17,5.958059467,14,0.168959691
selfish,17,5.958059467,16,0.19309679
hypersonic,17,5.958059467,11,0.132754043
reusable,17,5.958059467,11,0.132754043
intimate,17,5.958059467,15,0.18102824
feasible,17,5.958059467,16,0.19309679
ugly,17,5.958059467,17,0.205165339
surgical,17,5.958059467,16,0.19309679
unanswered,17,5.958059467,16,0.19309679
lonely,17,5.958059467,16,0.19309679
secular,17,5.958059467,14,0.168959691
known,17,5.958059467,17,0.205165339
separatist,17,5.958059467,17,0.205165339
18th,17,5.958059467,15,0.18102824
cruel,17,5.958059467,16,0.19309679
successive,17,5.958059467,17,0.205165339
impoverished,17,5.958059467,15,0.18102824
mechanical,17,5.958059467,15,0.18102824
synthetic,17,5.958059467,9,0.108616944
handed,17,5.958059467,16,0.19309679
malaysian,17,5.958059467,16,0.19309679
uyghur,17,5.958059467,15,0.18102824
nighttime,17,5.958059467,15,0.18102824
coup,17,5.958059467,12,0.144822592
prolonged,17,5.958059467,17,0.205165339
micro,17,5.958059467,13,0.156891142
quad,17,5.958059467,12,0.144822592
conscious,17,5.958059467,16,0.19309679
centralized,17,5.958059467,14,0.168959691
defensive,16,5.607585381,15,0.18102824
